TIPO DE SÍMBOLO,CARACTERÍSTICA DE SÍMBOLO,MATERIAL,ESPACIO ASOCIADO,CATEGORÍA ESPACIO,DEDICACIÓN,PERSONAJE,DIRECCIÓN,MUNICIPIO,PROVINCIA,COMUNIDAD,AÑO DE INAUGURACIÓN,ESTADO,FECHA RETIRADA,Nº HABITANTES,LATITUD,LONGITUD,FUENTE,ALTURA
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 12",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.528368,0.5209718,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 14",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5282943,0.5211056,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 16",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5282069,0.5210135,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 18",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5280885,0.5210621,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 20",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.528002,0.5210554,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 22",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5278748,0.5210757,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Antoni Gaudí, 24",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5278949,0.5211555999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 23",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5283478,0.5201380000000001,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 21",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5283478,0.5201380000000001,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 19",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5283478,0.5201380000000001,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 17",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5283478,0.5201380000000001,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 15",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5284062,0.5202084,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 13",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.52853400000001,0.5203312999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 11",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.52859910000001,0.5203905999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 9",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.528926,0.5206762,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 7",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5289407,0.5207128,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 5",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.52895059999999,0.5207449,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 3",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5289563,0.5207632,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Príncep d'Astúries, 1",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5289563,0.5207632,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 1",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5286991,0.5209126,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 3",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5286718,0.5209402,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 5",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.528616,0.5209264,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 7",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5285851,0.5209197999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 9",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.52852619999999,0.5209303,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 11",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5285008,0.5209296,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 13",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5281564,0.5209745,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 15",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5281277,0.5209772,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 17",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5280382,0.5209692,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 19",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5280178,0.5209704,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 23",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.52792600000001,0.5209808,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 12",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5286803,0.5207174999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 14",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5286549,0.5207267999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 16",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5286116,0.5207457999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 18",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5285808,0.5207497999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 20",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.528509,0.520744,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 24",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5281485,0.5207889,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 28",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5280376,0.5207902999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 30",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5280145,0.5208138,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 32",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.527944,0.5207965999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Carles I, 34",Torres de Segre,Lleida,Cataluña,1955,Activo,,2277,41.5279324,0.520811,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Major, 169",Vallirana,Barcelona,Cataluña,1978,Activo,,15006,41.3898437,1.936914,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Cementerio,Público,Caídos,Caídos,"Sant Miquèu, de, s/n",Vielha e Mijaran,Lleida,Cataluña,1944,Activo,,5559,42.7358779,0.7776864,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Ricardo Abadia, 2",Vielha e Mijaran,Lleida,Cataluña,1960,Activo,,5559,42.7245643,0.7722973999999999,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Farina, 2",Viladecans,Barcelona,Cataluña,1975,Activo,,66611,41.316871,2.019033,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Nord, 26",Viladecans,Barcelona,Cataluña,1969,Activo,,66611,41.3192455,2.0139151,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Sant Isidre, 30",Viladecans,Barcelona,Cataluña,1954,Activo,,66611,41.3161823,2.0173366,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Joan Fiveller, 48",Viladecans,Barcelona,Cataluña,1975,Activo,,66611,41.3172363,2.0268774,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Rafael Casanova, 21",Viladecans,Barcelona,Cataluña,1954,Activo,,66611,41.3169694,2.0242755,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Sant Climent, 28",Viladecans,Barcelona,Cataluña,1954,Activo,,66611,41.3203074,2.0178721,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Cementerio,Público,Caídos,Caídos,"Castellets, dels, s/n",Vilalba dels Arcs,Tarragona,Cataluña,1940,Activo,,‎625,41.1199068,0.4095728,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Cementerio,Público,Caídos,Caídos,"Castellets, dels, s/n",Vilalba dels Arcs,Tarragona,Cataluña,1940,Activo,,‎625,41.1199068,0.4095728,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Vivienda,Privado,Caídos,Caídos,"Vall de Sant Isidre, 22",Vilalba dels Arcs,Tarragona,Cataluña,1940,Activo,,‎625,41.12142,0.40938,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Paraje Natural,Público,Caídos,Caídos,"Costa del Senyor, s/n",Vilalba dels Arcs,Tarragona,Cataluña,1940,Activo,,‎625,41.12104850000001,0.4100867,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Monumentos y conjuntos monumentales,Via Crucis,Piedra,Paraje Natural,Público,Caídos,Caídos,"TV-7231, km 8",Vilalba dels Arcs,Tarragona,Cataluña,1963,Activo,,‎625,41.1204426,0.4074475,https://banc.memoria.gencat.cat/ca/app/#/results/cens_simbologia?,ND
Nomenclatura Calle,Nomenclatura Calle,Sin Material,Espacio Urbano,Público,Capitán Cortes,Capitán Cortés,Calle Capitán Cortes,Gavà,Barcelona,Cataluña,,Activo,,46771,41.3028274,2.0019345,http://www.todoslosnombres.org/content/noticias/nuevo-callejero-franquista-todo-el-estado-confirma-la-retirada-cerca-2000-mil,ND
Monumentos y conjuntos monumentales,Cruz,Piedra,Espacio Urbano,Público,Caídos,Estado Franquista,"Monte O castro, 36203 ",Vigo,Pontevedra,Galicia,1961,Activo / Sin simbología,04/02/2015,293642,42.231994358768645,-8.725853112294402,https://www.abc.es/espana/20140909/abci-vigo-Cruz-caidos-201409082130.html,ND
Inscripciones y lápidas conmemorativas,Inscripción,Piedra,Iglesia,Privado,Caídos,Jose Antonio Primo de Rivera,"Rúa de García Barbón, 20, 36201",Vigo,Pontevedra,Galicia,,Activo / Comunica a la iglesia,04/03/2021,293642,42.236880555556,-8.7179305555556,https://turismoriasbaixas.com/recursopan1?content=280377995,ND
Inscripciones y lápidas conmemorativas,Inscripción,Piedra,Iglesia,Privado,Caídos,Jose Antonio Primo de Rivera,"Rúa Manuel Rodríguez, 15","Porriño, O",Pontevedra,Galicia,,Activo,,19740,42.1559778,-8.6207944,https://www.farodevigo.es/comarcas/2019/10/25/porrino-retirara-simbologia-franquista-iglesia/2191680.html,ND
Escudos y relieves,Escudo,Piedra,Institución Educativa,Público,Estado Franquista,Estado Franquista,"Avenida Rodríguez Mourelo, s/n, 27002 ",Lugo,Lugo,Galicia,,Activo,,329587,43.0099,-7.556,https://www.abc.es/espana/galicia/abci-lugo-ordena-destapar-escudo-franquista-instituto-decano-galicia-201812051410_noticia.html,ND
Inscripciones y lápidas conmemorativas,Inscripción,Piedra,Vivienda,Privado,Delegacion nacional de sindicatos,Estado Franquista,"Rúa Leandro Cucurni, 2 ",Burela,Lugo,Galicia,1957,Activo,,9588,43.6587115,-7.3664936,,ND
Escudos y relieves,Escudo,Piedra,Institución Educativa,Privado,Estado Franquista,Estado Franquista,"Calle de San Francisco, 1",Oviedo,Asturias,Asturias,,Activo,,220406,43.3540507,-5.8724391,https://www.lavozdeasturias.es/noticia/asturias/2018/02/19/universidad-limpia-franquismo/00031519043253882611492.htm,ND
Escudos y relieves,Escudo,Vidrio,Institución Educativa,Privado,Estado Franquista,Estado Franquista,"Calle de San Francisco, 1",Oviedo,Asturias,Asturias,,Activo,,220406,43.3540508,-5.8724392,https://www.lavozdeasturias.es/noticia/asturias/2018/02/19/universidad-limpia-franquismo/00031519043253882611492.htm,ND
Escudos y relieves,Relieve,Piedra,Vivienda,Público,Francisco Franco,Francisco Franco,Calle Cimadevilla,Oviedo,Asturias,Asturias,,Activo / En proceso de retirada ,23/02/2021,220406,43.3540509,-5.8724393,,ND
Monumentos y conjuntos monumentales,Cruz,Piedra,Cementerio,Público,Caídos,Caídos,"Calle Francisco Palacios, 20",Aller,Asturias,Asturias,,Activo,,10613,43.1060163,-5.5808161,https://www.lavozdeasturias.es/noticia/asturias/2020/06/10/cuatro-concejos-incumplen-ley-asturiana-memoria-historica/00031591791174986362612.htm,ND
Monumentos y conjuntos monumentales,Monolito,Piedra,Espacio Urbano,Público,Caídos,Caídos,"Barrio el Carmen, 4A",Camargo,Cantabria,Cantabria,,Activo,,30260,43.40744,-3.88498,,ND
Monumentos y conjuntos monumentales,Conjunto Escultórico,Piedra / Metal,Espacio Urbano,Público,Carrero Blanco,Carrero Blanco,"Calle Almirante Carrero Blanco, 51",Santoña,Cantabria,Cantabria,,Activo / No retira,01/03/2021,11024,43.44001223102711,-3.4552922100587296,https://www.eldiario.es/cantabria/politica/Entrevista-Sergio_Abascal-PSOE-Santona_0_936156497.html,ND
Monumentos y conjuntos monumentales,Panteón,Piedra,Cementerio,Público,Caídos,Caídos,"Calle Ramon Y Cajal Kãleã, 1-9",Portugalete,Vizcaya,País Vasco,,Activo,,46372,43.3149465,-3.0194033,https://bideoak2.euskadi.eus/2019/10/16/news_57492/SIMBOLOGIA_FRANQUISTA_TXOSTENA_CAST.pdf,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Iglesia,Privado,Caídos,Jose Antonio Primo de Rivera,"Calle Antonio Lasierra, 2",Alcalá de Ebro,Zaragoza,Aragón,,Retirado,26/04/2020,297,41.8140364,-1.194081,http://14deabril.com/memoriademocratica/alcala-de-ebro-iglesia/,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Cementerio,Público,Caídos,Jose Antonio Primo de Rivera,50280 Calatorao,Calatorao,Zaragoza,Aragón,,Activo,,2881,41.5076356,-1.3427539,http://14deabril.com/memoriademocratica/calatorao-cementerio/,ND
Placas,Azulejo,Cerámica,Institución Educativa,Público,Plan Nacional de Construcciones Escolares,Plan Nacional de Construcciones Escolares,"Calle Ramón y Cajal, s/n",Mesones de Isuela,Zaragoza,Aragón,,Activo,,264,41.5514363,-1.5383595,http://14deabril.com/memoriademocratica/mesones-de-isuela-colegio/,ND
Monumentos y conjuntos monumentales,Monolito,Piedra,Paraje Natural,Público,Trabajo colonización,Trabajo colonización,Carretera de acceso,Ontinar del Salz,Zaragoza,Aragón,,Activo,,762,41.935663,-0.7573891,http://14deabril.com/memoriademocratica/ontinar-del-salz-zuera-carretera/,ND
Escudos y relieves,Relieve,Piedra,Institución Pública,Público,Francisco Franco,Francisco Franco,Calle Mayor 4,Ontinar del Salz,Zaragoza,Aragón,,Retirado,12/09/2019,762,41.935663,-0.7573891,http://14deabril.com/memoriademocratica/ontinar-del-salz/,ND
Inscripciones y lápidas conmemorativas,Lápida,Metal,Iglesia,Privado,Caídos,Caídos,Plaza de la iglesia,Vera de Moncayo,Zaragoza,Aragón,,Retirado,20/10/2019,383,41.8249079,-1.6874657,http://14deabril.com/memoriademocratica/vera-de-moncayo/,ND
Escudos y relieves,Relieve,Piedra,Institución Pública,Público,Estado Franquista,Estado Franquista,"Plaza de la Catedral, 1",Huesca,Huesca,Aragón,,Activo,,53132 ,42.1405797,-0.4088965,https://www.radiohuesca.com/huesca/un-informe-de-la-archivera-municipal-recomienda-no-quitar-la-placa-franquista-del-ayuntamiento-05022020-134966.html,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Plaça rector Sebastià Jaume, 7",Alaró,Mallorca,Islas Baleares,1954,Retirado,27/12/2020,5572 ,39.7054657,2.7887933,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,"Carrer Ermità Mir, 28",Alaró,Mallorca,Islas Baleares,1954,Retirado,27/12/2020,5572 ,39.7073368,2.7916752,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Inscripciones y lápidas conmemorativas,Lápida,Piedra,Iglesia,Privado,Caídos,Caídos,"Plaça de la Catedral, 1",Eivissa,Ibiza,Islas Baleares,1941,Activo,,49783,38.9068313,1.4366294,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,INV,INV,Carrer des Soto,Eivissa,Ibiza,Islas Baleares,1942,Activo,,49783,38.90553939999999,1.4330313,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Carrer del Canonge Sebastià Garcias Palou, 9",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7201205,2.9019277,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Calle Llorenç Maria Duran, 54",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7211201,2.9038832,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Calle Llorenç Maria Duran, 124",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7199145,2.9020671,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Calle Llorenç Maria Duran, 130",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7198194,2.9018762,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Calle Llorenç Maria Duran, 140",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.719762,2.9016617,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Passatge de l'Oest, 1",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7197587,2.9015199,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Passatge de l'Oest, 7",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7198332,2.9015297,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
Placas,Placa Vivienda,Metal,Vivienda,Privado,Obra Sindical del Hogar,Obra Sindical del Hogar,"Passatge de l'Oest, 13",Inca,Mallorca,Islas Baleares,1947,Activo,,33319,39.7199531,2.9015842,http://www.caib.es/pidip2front/jsp/adjunto?codi=2295880&idioma=es,ND
